state,city_council,meter_id,zone_id,longitude,latitude,rate_per_hour,hours_of_operation,payment_types,notes,state_full,city,suburb,rate_category,zone_type,curbside_type,street_type,max_stay_minutes,operating_days,enforcement_hours,tap_to_pay,coin_acceptor,solar_powered,free_after_hours,distance_to_cbd_km,bay_capacity_index,occupancy_pct,night_rate,daily_cap,revenue_score,installed_year,last_maintained,maintenance_status
VIC,Victorian Government,318B,Z-VIC-0840,144.9626364,-37.8043926,4.25,Mon–Sun 08:00–18:00,Yes,"Queensberry Street between Swanston Street and Bouverie Street, approximately 4m South of Adozen Adozen, 188 Queensberry Street, CARLTON VIC 3053",Victoria,Hobsons Bay,Richmond,$4–8/hr,Smart Meter,Parallel,Local,120,Mon–Sun,07:00–19:00,TRUE,TRUE,TRUE,FALSE,5.181471135,0.8,74.5,2.67,8.5,2.53,2016,5/6/2024,OK
VIC,Victorian Government,303A,Z-VIC-0841,144.9648223,-37.7983016,4.25,Mon–Sun 08:00–18:00,Yes,"Faraday Street between Cardigan Street and Swanston Street, approximately 7m West of The Peter McPhee Centre, 272-278 Faraday Street, CARLTON VIC 3053",Victoria,Port Phillip,CBD,$4–8/hr,App-Only,Parallel,Local,180,Mon–Sat,08:00–18:00,TRUE,TRUE,TRUE,FALSE,6.591979308,0.72,79.4,3.04,12.75,2.43,2016,12/8/2023,Overdue
VIC,Victorian Government,304A,Z-VIC-0842,144.9641409,-37.8024443,4.25,Mon–Sun 08:00–18:00,Yes,"Pelham Street between Cardigan Street and Swanston Street, approximately 18m West of Voodu Marketing Pty Ltd, Part Ground 106 Pelham Street, CARLTON VIC 3053",Victoria,Maribyrnong,Docklands,$4–8/hr,Ticketed,Parallel,Collector,180,Mon–Fri,07:00–19:00,TRUE,TRUE,TRUE,TRUE,2.518084166,0.9,58.8,3.57,12.75,2.25,2016,6/30/2025,OK
VIC,Victorian Government,296B,Z-VIC-0843,144.9651675,-37.8014552,4.25,Mon–Sun 08:00–18:00,Yes,"Cardigan Street between Argyle Place North and Grattan Street, approximately 20m South of Unit 1, 233 Cardigan Street, CARLTON VIC 3053",Victoria,Stonnington,CBD,$4–8/hr,Ticketed,Parallel,Collector,120,Mon–Sun,09:00–17:00,TRUE,TRUE,TRUE,FALSE,4.993227769,1,30,3.5,8.5,1.27,2021,1/10/2024,Overdue
NSW,City of Sydney,6001,Z-NSW-0001,151.2099,-33.865143,5.5,Mon-Sun 08:00-22:00,Yes,George Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.5,1.2,82.5,4.2,11,4.89,2018,3/15/2024,OK
NSW,City of Sydney,6002,Z-NSW-0002,151.2105,-33.8662,5.5,Mon-Sun 08:00-22:00,Yes,Pitt Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.3,1.1,78.3,3.9,5.5,4.12,2019,5/20/2024,OK
NSW,City of Sydney,6003,Z-NSW-0003,151.2088,-33.8674,5.5,Mon-Sun 08:00-22:00,Yes,Sussex Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,0.8,0.95,75.2,4.1,8.25,3.98,2017,1/10/2025,OK
NSW,City of Sydney,6004,Z-NSW-0004,151.2112,-33.8689,5.5,Mon-Sun 08:00-22:00,Yes,Market Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,0.4,1.3,85.1,4.5,11,5.23,2020,7/8/2024,OK
NSW,City of Sydney,6005,Z-NSW-0005,151.2076,-33.8698,5.5,Mon-Sun 08:00-22:00,Yes,Kent Street,New South Wales,Sydney,Paddington,$4–8/hr,App-Only,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.2,0.88,71.4,3.8,5.5,3.55,2021,9/12/2024,OK
NSW,City of Sydney,6006,Z-NSW-0006,151.212,-33.8675,5.5,Mon-Sun 08:00-22:00,Yes,Elizabeth Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.4,1.15,84.2,4.3,11,5.01,2019,4/18/2024,OK
NSW,City of Sydney,6007,Z-NSW-0007,151.2065,-33.8682,5.5,Mon-Sun 08:00-22:00,Yes,York Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.6,1.05,79.5,4,8.25,4.23,2018,6/25/2024,OK
NSW,City of Sydney,6008,Z-NSW-0008,151.2135,-33.8691,5.5,Mon-Sun 08:00-22:00,Yes,Castlereagh Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Angle,Local,60,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,0.5,1.08,81.7,3.95,5.5,4.35,2020,8/14/2024,OK
NSW,City of Sydney,6009,Z-NSW-0009,151.2118,-33.8702,5.5,Mon-Sun 08:00-22:00,Yes,Park Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Collector,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,0.6,1.25,83.8,4.4,11,5.15,2021,9/30/2024,OK
NSW,City of Sydney,6010,Z-NSW-0010,151.2082,-33.8658,5.5,Mon-Sun 08:00-22:00,Yes,Clarence Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.7,0.92,76.3,3.85,8.25,3.89,2019,11/22/2024,OK
NSW,City of Sydney,6011,Z-NSW-0011,151.2142,-33.8687,6,Mon-Sun 08:00-22:00,Yes,Macquarie Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.8,1.18,87.2,4.6,12,5.45,2020,5/12/2024,OK
NSW,City of Sydney,6012,Z-NSW-0012,151.2058,-33.8701,5.5,Mon-Sun 08:00-22:00,Yes,Druitt Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.9,1.02,74.1,3.7,5.5,3.67,2018,7/8/2024,OK
NSW,City of Sydney,6013,Z-NSW-0013,151.2102,-33.8715,5.5,Mon-Sun 08:00-22:00,Yes,Liverpool Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1,0.98,77.8,4.05,8.25,4.11,2019,3/28/2025,OK
NSW,City of Sydney,6014,Z-NSW-0014,151.2071,-33.8723,5.5,Mon-Sun 08:00-22:00,Yes,Goulburn Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,TRUE,1.2,1.22,80.5,4.2,11,4.88,2020,10/15/2024,OK
NSW,City of Sydney,6015,Z-NSW-0015,151.2128,-33.8731,5,Mon-Sun 08:00-22:00,Yes,Crown Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.5,0.88,72.6,3.6,7.5,3.52,2019,12/5/2024,OK
NSW,City of Sydney,6016,Z-NSW-0016,151.2153,-33.8695,6,Mon-Sun 08:00-22:00,Yes,College Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.9,1.16,85.9,4.55,12,5.32,2021,4/22/2024,OK
NSW,City of Sydney,6017,Z-NSW-0017,151.2045,-33.8689,5.5,Mon-Sun 08:00-22:00,Yes,Bathurst Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.1,1,73.4,3.75,5.5,3.71,2018,9/18/2024,OK
NSW,City of Sydney,6018,Z-NSW-0018,151.2139,-33.8742,5,Mon-Sun 08:00-22:00,Yes,Oxford Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,1.6,0.95,76.9,3.8,7.5,3.95,2019,6/12/2024,OK
NSW,City of Sydney,6019,Z-NSW-0019,151.2068,-33.8738,5,Mon-Sun 08:00-22:00,Yes,Campbell Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.4,1.1,79.2,3.9,10,4.25,2020,8/25/2024,OK
NSW,City of Sydney,6020,Z-NSW-0020,151.2095,-33.8749,5,Mon-Sun 08:00-22:00,Yes,Albion Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.7,0.86,70.8,3.55,7.5,3.41,2019,11/8/2024,OK
NSW,City of Sydney,6021,Z-NSW-0021,151.2165,-33.8708,6,Mon-Sun 08:00-22:00,Yes,William Street,New South Wales,Sydney,Kings Cross,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,1.3,1.2,82.1,4.45,12,5.08,2020,7/19/2024,OK
NSW,City of Sydney,6022,Z-NSW-0022,151.2038,-33.8718,5.5,Mon-Sun 08:00-22:00,Yes,Ultimo Road,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,FALSE,FALSE,1.8,0.98,68.5,3.5,5.5,3.28,2018,10/30/2024,OK
NSW,City of Sydney,6023,Z-NSW-0023,151.2116,-33.8762,4.8,Mon-Sun 08:00-22:00,Yes,Bourke Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,1.9,0.92,74.3,3.65,7.2,3.78,2019,5/16/2025,OK
NSW,City of Sydney,6024,Z-NSW-0024,151.2158,-33.8724,5.5,Mon-Sun 08:00-22:00,Yes,Victoria Street,New South Wales,Sydney,Darlinghurst,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.5,1.12,78.7,4,11,4.56,2020,6/28/2024,OK
NSW,City of Sydney,6025,Z-NSW-0025,151.2089,-33.8771,4.8,Mon-Sun 08:00-22:00,Yes,Reservoir Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2,0.85,69.4,3.45,7.2,3.35,2019,8/22/2024,OK
NSW,City of Sydney,6026,Z-NSW-0026,151.2182,-33.8719,6,Mon-Sun 08:00-22:00,Yes,Darlinghurst Road,New South Wales,Sydney,Kings Cross,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,1.6,1.15,83.5,4.5,12,5.21,2021,9/14/2024,OK
NSW,City of Sydney,6027,Z-NSW-0027,151.2025,-33.8735,5.5,Mon-Sun 08:00-22:00,Yes,Harris Street,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.1,0.96,67.2,3.4,5.5,3.15,2018,11/25/2024,OK
NSW,City of Sydney,6028,Z-NSW-0028,151.2143,-33.8784,4.8,Mon-Sun 08:00-22:00,Yes,Foveaux Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,2.2,0.9,72.8,3.6,7.2,3.68,2019,4/10/2025,OK
NSW,City of Sydney,6029,Z-NSW-0029,151.2104,-33.8792,4.8,Mon-Sun 08:00-22:00,Yes,Cleveland Street,New South Wales,Sydney,Redfern,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,2.3,1.08,75.6,3.75,9.6,4.02,2020,7/5/2024,OK
NSW,City of Sydney,6030,Z-NSW-0030,151.2072,-33.8801,4.8,Mon-Sun 08:00-22:00,Yes,Chalmers Street,New South Wales,Sydney,Redfern,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.4,0.84,68.1,3.35,7.2,3.22,2019,10/18/2024,OK
NSW,City of Sydney,6006,Z-NSW-0006,151.2123,-33.8645,5.5,Mon-Sun 08:00-22:00,Yes,Castlereagh Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Local,90,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.4,1.15,80.2,4,8.25,4.35,2019,4/18/2024,OK
NSW,City of Sydney,6007,Z-NSW-0007,151.2067,-33.8682,5.5,Mon-Sun 08:00-22:00,Yes,Clarence Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Arterial,120,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.6,1.25,77.8,3.95,11,4.21,2020,6/25/2024,OK
NSW,City of Sydney,6008,Z-NSW-0008,151.2134,-33.8678,5.5,Mon-Sun 08:00-22:00,Yes,Elizabeth Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sun,24/7,TRUE,TRUE,FALSE,FALSE,0.35,0.98,83.4,4.15,5.5,4.67,2018,8/9/2024,OK
NSW,City of Sydney,6009,Z-NSW-0009,151.2118,-33.8695,5.5,Mon-Sun 08:00-22:00,Yes,York Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,TRUE,0.45,1.22,81.7,4.25,11,4.98,2021,3/20/2025,OK
NSW,City of Sydney,6010,Z-NSW-0010,151.2081,-33.8703,5.5,Mon-Sun 08:00-22:00,Yes,Barrack Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.55,1.05,76.3,3.85,8.25,3.88,2019,11/12/2024,OK
NSW,City of Sydney,6011,Z-NSW-0011,151.2145,-33.8667,5.5,Mon-Sun 08:00-22:00,Yes,Macquarie Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,0.8,1.18,79.5,4.05,11,4.52,2020,5/8/2024,OK
NSW,City of Sydney,6012,Z-NSW-0012,151.2059,-33.8712,5.5,Mon-Sun 08:00-22:00,Yes,King Street,New South Wales,Sydney,Sydney CBD,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,FALSE,FALSE,0.7,1.08,74.1,3.75,5.5,3.67,2018,9/30/2024,OK
NSW,Woollahra Council,6013,Z-NSW-0013,151.2243,-33.8894,5.2,Mon-Sat 08:00-18:00,Yes,Oxford Street,New South Wales,Sydney,Paddington,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,2.8,0.92,68.5,3.6,8.25,3.34,2017,7/15/2024,OK
NSW,Woollahra Council,6014,Z-NSW-0014,151.2268,-33.8912,5.2,Mon-Sat 08:00-18:00,Yes,Glenmore Road,New South Wales,Sydney,Paddington,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,09:00-17:00,TRUE,TRUE,TRUE,FALSE,3.1,1.15,70.2,3.7,8.25,3.56,2019,10/22/2024,OK
NSW,Woollahra Council,6015,Z-NSW-0015,151.2285,-33.8928,5.2,Mon-Sat 08:00-18:00,Yes,Jersey Road,New South Wales,Sydney,Woollahra,$4–8/hr,App-Only,Parallel,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,TRUE,FALSE,3.4,0.95,66.8,3.5,5.2,3.12,2018,12/5/2024,OK
NSW,City of Sydney,6016,Z-NSW-0016,151.2023,-33.8775,5.8,Mon-Sun 08:00-22:00,Yes,Broadway,New South Wales,Sydney,Ultimo,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sun,08:00-22:00,TRUE,TRUE,TRUE,FALSE,1.5,1.2,76.9,4.3,11.6,4.43,2020,4/12/2024,OK
NSW,City of Sydney,6017,Z-NSW-0017,151.2041,-33.8789,5.8,Mon-Sun 08:00-22:00,Yes,Harris Street,New South Wales,Sydney,Ultimo,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,1.7,1.1,73.5,4.1,8.7,3.89,2019,8/28/2024,OK
NSW,City of Sydney,6018,Z-NSW-0018,151.2068,-33.8802,5.8,Mon-Sun 08:00-22:00,Yes,Wattle Street,New South Wales,Sydney,Ultimo,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,09:00-19:00,TRUE,TRUE,FALSE,FALSE,1.9,0.98,71.2,3.95,5.8,3.67,2018,6/18/2025,OK
NSW,City of Sydney,6019,Z-NSW-0019,151.1975,-33.8798,5.8,Mon-Sun 08:00-22:00,Yes,Pyrmont Bridge Road,New South Wales,Sydney,Pyrmont,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,24/7,TRUE,TRUE,TRUE,TRUE,2.2,1.25,78.4,4.2,11.6,4.87,2021,2/14/2025,OK
NSW,City of Sydney,6020,Z-NSW-0020,151.1958,-33.8772,5.8,Mon-Sun 08:00-22:00,Yes,Union Street,New South Wales,Sydney,Pyrmont,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.5,1.05,74.8,3.85,8.7,3.92,2019,9/9/2024,OK
NSW,Waverley Council,6021,Z-NSW-0021,151.2593,-33.8918,5.3,Mon-Sun 08:00-20:00,Yes,Campbell Parade,New South Wales,Sydney,Bondi Beach,$4–8/hr,Smart Meter,Parallel,Local,120,Mon-Sun,08:00-20:00,TRUE,TRUE,TRUE,FALSE,6.5,1.22,85.3,4.4,10.6,5.12,2020,5/25/2024,OK
NSW,Waverley Council,6022,Z-NSW-0022,151.2608,-33.8925,5.3,Mon-Sun 08:00-20:00,Yes,Hall Street,New South Wales,Sydney,Bondi Beach,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Sat,08:00-18:00,TRUE,FALSE,TRUE,FALSE,6.7,1.15,82.7,4.2,5.3,4.45,2019,7/19/2024,OK
NSW,Waverley Council,6023,Z-NSW-0023,151.2572,-33.8938,5.3,Mon-Sun 08:00-20:00,Yes,Curlewis Street,New South Wales,Sydney,Bondi Beach,$4–8/hr,Ticketed,Parallel,Collector,90,Mon-Sun,08:00-20:00,TRUE,TRUE,FALSE,FALSE,6.3,0.95,79.4,4,8.48,4.01,2018,11/8/2024,OK
NSW,Waverley Council,6024,Z-NSW-0024,151.2556,-33.8952,5.3,Mon-Sun 08:00-20:00,Yes,Roscoe Street,New South Wales,Sydney,Bondi,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sat,09:00-19:00,TRUE,TRUE,TRUE,FALSE,6,1.18,77.8,3.9,10.6,4.32,2020,4/3/2025,OK
NSW,Waverley Council,6025,Z-NSW-0025,151.2539,-33.8967,5.3,Mon-Sun 08:00-20:00,Yes,Warners Avenue,New South Wales,Sydney,Bondi,$4–8/hr,App-Only,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,5.8,1,73.2,3.7,5.3,3.55,2019,8/15/2024,OK
NSW,City of Sydney,6026,Z-NSW-0026,151.2156,-33.8732,5.5,Mon-Sun 08:00-22:00,Yes,Crown Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Parallel,Collector,90,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,1.2,1.1,74.6,3.85,8.25,3.79,2019,3/28/2024,OK
NSW,City of Sydney,6027,Z-NSW-0027,151.2178,-33.8749,5.5,Mon-Sun 08:00-22:00,Yes,Cleveland Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Pay-and-Display,Angle,Local,60,Mon-Fri,09:00-17:00,TRUE,FALSE,FALSE,FALSE,1.5,1.05,71.3,3.65,5.5,3.44,2018,6/12/2024,OK
NSW,City of Sydney,6028,Z-NSW-0028,151.2195,-33.8763,5.5,Mon-Sun 08:00-22:00,Yes,Bourke Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Ticketed,Parallel,Local,120,Mon-Sun,24/7,TRUE,TRUE,FALSE,FALSE,1.8,0.98,76.8,3.95,11,4.12,2020,9/21/2024,OK
NSW,City of Sydney,6029,Z-NSW-0029,151.2212,-33.8777,5.5,Mon-Sun 08:00-22:00,Yes,Riley Street,New South Wales,Sydney,Surry Hills,$4–8/hr,Smart Meter,Perpendicular,Collector,90,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,TRUE,2,1.15,73.9,4.05,8.25,3.88,2021,5/7/2025,OK
NSW,City of Sydney,6030,Z-NSW-0030,151.2169,-33.8791,5.5,Mon-Sun 08:00-22:00,Yes,Foveaux Street,New South Wales,Sydney,Surry Hills,$4–8/hr,App-Only,Parallel,Local,60,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,2.2,0.92,69.7,3.75,5.5,3.34,2019,12/18/2024,OK
NSW,North Sydney Council,6031,Z-NSW-0031,151.2078,-33.8375,5.4,Mon-Sat 08:00-18:00,Yes,Miller Street,New South Wales,Sydney,North Sydney,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,3.2,1.2,78.5,4,10.8,4.45,2020,4/22/2024,OK
NSW,North Sydney Council,6032,Z-NSW-0032,151.2093,-33.8389,5.4,Mon-Sat 08:00-18:00,Yes,Pacific Highway,New South Wales,Sydney,North Sydney,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,3.5,1.12,75.8,3.85,8.64,3.95,2019,7/9/2024,OK
NSW,North Sydney Council,6033,Z-NSW-0033,151.2111,-33.8402,5.4,Mon-Sat 08:00-18:00,Yes,Mount Street,New South Wales,Sydney,North Sydney,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,3.8,0.98,72.4,3.7,5.4,3.56,2018,10/14/2024,OK
NSW,North Sydney Council,6034,Z-NSW-0034,151.2065,-33.8415,5.4,Mon-Sat 08:00-18:00,Yes,Ridge Street,New South Wales,Sydney,North Sydney,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,4,1.18,74.1,3.9,10.8,4.22,2020,8/30/2024,OK
NSW,North Sydney Council,6035,Z-NSW-0035,151.2048,-33.8428,5.4,Mon-Sat 08:00-18:00,Yes,Walker Street,New South Wales,Sydney,North Sydney,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,4.2,1.05,70.9,3.65,8.64,3.67,2019,11/25/2024,OK
NSW,Inner West Council,6036,Z-NSW-0036,151.1805,-33.8795,5.1,Mon-Sat 08:00-18:00,Yes,Norton Street,New South Wales,Sydney,Leichhardt,$4–8/hr,Smart Meter,Parallel,Local,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,4.5,1.15,71.8,3.75,10.2,3.88,2019,5/18/2024,OK
NSW,Inner West Council,6037,Z-NSW-0037,151.1822,-33.8809,5.1,Mon-Sat 08:00-18:00,Yes,Flood Street,New South Wales,Sydney,Leichhardt,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,FALSE,FALSE,4.8,1.08,68.9,3.55,7.65,3.45,2018,8/7/2024,OK
NSW,Inner West Council,6038,Z-NSW-0038,151.1839,-33.8823,5.1,Mon-Sat 08:00-18:00,Yes,Marion Street,New South Wales,Sydney,Leichhardt,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,5,0.95,66.5,3.4,5.1,3.12,2017,12/9/2024,OK
NSW,Inner West Council,6039,Z-NSW-0039,151.1792,-33.8837,5.1,Mon-Sat 08:00-18:00,Yes,Balmain Road,New South Wales,Sydney,Lilyfield,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Fri,08:00-18:00,TRUE,TRUE,TRUE,FALSE,5.3,1.2,73.2,3.85,10.2,3.99,2020,6/3/2025,OK
NSW,Inner West Council,6040,Z-NSW-0040,151.1775,-33.8849,5.1,Mon-Sat 08:00-18:00,Yes,Darling Street,New South Wales,Sydney,Balmain,$4–8/hr,App-Only,Parallel,Local,90,Mon-Sat,08:00-18:00,TRUE,FALSE,TRUE,FALSE,5.6,1,69.4,3.6,7.65,3.56,2019,9/27/2024,OK
SA,City of Adelaide,7001,Z-SA-0001,138.6009,-34.9285,4.8,Mon-Sun 08:00-20:00,Yes,King William Street,South Australia,Adelaide,Adelaide CBD,$4–8/hr,Smart Meter,Parallel,Arterial,120,Mon-Sat,08:00-18:00,TRUE,TRUE,TRUE,FALSE,0.2,1.15,79.8,3.95,9.6,4.45,2016,2/28/2024,OK
SA,City of Adelaide,7002,Z-SA-0002,138.6015,-34.9293,4.8,Mon-Sun 08:00-20:00,Yes,North Terrace,South Australia,Adelaide,Adelaide CBD,$4–8/hr,Pay-and-Display,Angle,Local,90,Mon-Fri,09:00-17:00,TRUE,FALSE,TRUE,FALSE,0.3,1.05,72.3,3.7,7.2,3.67,2018,6/15/2024,OK
SA,City of Adelaide,7003,Z-SA-0003,138.5998,-34.9301,4.8,Mon-Sun 08:00-20:00,Yes,Grenfell Street,South Australia,Adelaide,North Adelaide,$4–8/hr,Ticketed,Parallel,Collector,60,Mon-Sat,08:00-18:00,TRUE,TRUE,FALSE,FALSE,0.5,0.92,68.5,3.5,4.8,3.21,2019,4/22/2025,OK
SA,City of Adelaide,7004,Z-SA-0004,138.6023,-34.9312,4.8,Mon-Sun 08:00-20:00,Yes,Rundle Mall,South Australia,Adelaide,Adelaide CBD,$4–8/hr,Smart Meter,Perpendicular,Local,120,Mon-Sun,08:00-20:00,TRUE,TRUE,TRUE,TRUE,0.25,1.25,81.2,4.15,9.6,4.78,2020,8/5/2024,OK
SA,City of Adelaide,7005,Z-SA-0005,138.5985,-34.9287,4.8,Mon-Sun 08:00-20:00,Yes,Pirie Street,South Australia,Adelaide,Kent Town,$4–8/hr,App-Only,Parallel,Local,90,Mon-Fri,08:00-18:00,TRUE,FALSE,TRUE,FALSE,0.7,0.98,70.1,3.6,7.2,3.44,2017,11/30/2024,OK
